TARS	Healthcare	Biotechnology
TBCH	Technology	Consumer Electronics
TCBI	Financial Services	Banks - Regional
WOW.ASX	Consumer Defensive	Grocery Stores
TENB	Technology	Software - Infrastructure
TCX	Technology	Software - Infrastructure
TEAM	Technology	Software - Application
WBC.ASX	Financial Services	Banks - Diversified
TIGO	Communication Services	Telecom Services
TIPT	Financial Services	Asset Management
TMDX	Healthcare	Medical Devices
TMC	Basic Materials	Other Industrial Metals & Mining
TLN	Utilities	Utilities - Independent Power Producers
TOON	Communication Services	Entertainment
TNGX	Healthcare	Biotechnology
TFSL	Financial Services	Banks - Regional
TRAX	Healthcare	Biotechnology
TRI	Industrials	Specialty Business Services
TOWN	Financial Services	Banks - Regional
TROW	Financial Services	Asset Management
TRUP	Financial Services	Insurance - Property & Casualty
TRMK	Financial Services	Banks - Regional
TSSI	Technology	Information Technology Services
TSBK	Financial Services	Banks - Regional
TTEC	Technology	Information Technology Services
TSHA	Healthcare	Biotechnology
TTWO	Communication Services	Electronic Gaming & Multimedia
TZOO	Communication Services	Internet Content & Information
TXN	Technology	Semiconductors
TW	Financial Services	Capital Markets
2002.T	Consumer Defensive	Packaged Foods
1803.T	Industrials	Engineering & Construction
1721.T	Industrials	Engineering & Construction
2502.T	Consumer Defensive	Beverages - Brewers
1925.T	Real Estate	Real Estate - Development
2413.T	Healthcare	Health Information Services
2871.T	Consumer Defensive	Packaged Foods
3092.T	Consumer Cyclical	Internet Retail
2801.T	Consumer Defensive	Packaged Foods
3382.T	Consumer Defensive	Grocery Stores
4004.T	Basic Materials	Chemicals
3659.T	Communication Services	Electronic Gaming & Multimedia
3405.T	Basic Materials	Chemicals
4042.T	Basic Materials	Chemicals
4062.T	Technology	Electronic Components
4506.T	Healthcare	Drug Manufacturers - Specialty & Generic
4183.T	Basic Materials	Specialty Chemicals
4523.T	Healthcare	Drug Manufacturers - Specialty & Generic
4307.T	Technology	Information Technology Services
4578.T	Healthcare	Drug Manufacturers - General
4704.T	Technology	Software - Infrastructure
4452.T	Consumer Defensive	Household & Personal Products
4901.T	Industrials	Conglomerates
5108.T	Consumer Cyclical	Auto Parts
5019.T	Energy	Oil & Gas Refining & Marketing
5333.T	Industrials	Specialty Industrial Machinery
5411.T	Basic Materials	Steel
5706.T	Industrials	Conglomerates
5233.T	Basic Materials	Building Materials
6103.T	Industrials	Specialty Industrial Machinery
6178.T	Financial Services	Banks - Regional
5803.T	Industrials	Conglomerates
5714.T	Basic Materials	Other Industrial Metals & Mining
6302.T	Industrials	Specialty Industrial Machinery
6361.T	Industrials	Specialty Industrial Machinery
6501.T	Industrials	Conglomerates
6472.T	Industrials	Tools & Accessories
6645.T	Technology	Electronic Components
6702.T	Technology	Information Technology Services
6762.T	Technology	Electronic Components
6506.T	Industrials	Electrical Equipment & Parts
6752.T	Technology	Consumer Electronics
6920.T	Technology	Semiconductor Equipment & Materials
6963.T	Technology	Semiconductors
6857.T	Technology	Semiconductor Equipment & Materials
7011.T	Industrials	Specialty Industrial Machinery
7267.T	Consumer Cyclical	Auto Manufacturers
6981.T	Technology	Electronic Components
7751.T	Technology	Computer Hardware
7186.T	Financial Services	Banks - Regional
7203.T	Consumer Cyclical	Auto Manufacturers
7272.T	Consumer Cyclical	Auto Manufacturers
7911.T	Industrials	Conglomerates
7733.T	Healthcare	Medical Devices
7974.T	Communication Services	Electronic Gaming & Multimedia
8015.T	Industrials	Conglomerates
8053.T	Industrials	Conglomerates
8601.T	Financial Services	Capital Markets
8309.T	Financial Services	Banks - Regional
8354.T	Financial Services	Banks - Regional
8304.T	Financial Services	Banks - Regional
8252.T	Financial Services	Credit Services
8697.T	Financial Services	Financial Data & Stock Exchanges
8766.T	Financial Services	Insurance - Property & Casualty
8802.T	Real Estate	Real Estate - Diversified
9001.T	Industrials	Railroads
9021.T	Industrials	Railroads
9147.T	Industrials	Integrated Freight & Logistics
9008.T	Industrials	Conglomerates
9531.T	Utilities	Utilities - Regulated Gas
9101.T	Industrials	Marine Shipping
9432.T	Communication Services	Telecom Services
9735.T	Industrials	Security & Protection Services
9983.T	Consumer Cyclical	Apparel Retail
9501.T	Utilities	Utilities - Renewable
UBSI	Financial Services	Banks - Regional
UHAL	Industrials	Rental & Leasing Services
UFCS	Financial Services	Insurance - Property & Casualty
ULCC	Industrials	Airlines
UMBF	Financial Services	Banks - Regional
UPB	Healthcare	Biotechnology
UPST	Financial Services	Credit Services
URBN	Consumer Cyclical	Apparel Retail
USAR	Basic Materials	Other Industrial Metals & Mining
VABK	Financial Services	Banks - Regional
UTHR	Healthcare	Drug Manufacturers - Specialty & Generic
VCEL	Healthcare	Biotechnology
VECO	Technology	Semiconductor Equipment & Materials
VERI	Technology	Software - Infrastructure
VICR	Technology	Electronic Components
VIRC	Consumer Cyclical	Furnishings, Fixtures & Appliances
VERX	Technology	Software - Application
VNDA	Healthcare	Biotechnology
VOD	Communication Services	Telecom Services
VRDN	Healthcare	Biotechnology
VKTX	Healthcare	Biotechnology
VRRM	Technology	Information Technology Services
VRTX	Healthcare	Biotechnology
VSNT	Communication Services	Entertainment
VTRS	Healthcare	Drug Manufacturers - Specialty & Generic
WABC	Financial Services	Banks - Regional
WBTN	Communication Services	Internet Content & Information
WASH	Financial Services	Banks - Regional
WB	Communication Services	Internet Content & Information
WEST	Consumer Defensive	Packaged Foods
WIMI	Communication Services	Advertising Agencies
WGS	Healthcare	Diagnostics & Research
WDFC	Basic Materials	Specialty Chemicals
WIX	Technology	Software - Infrastructure
WLDS	Technology	Consumer Electronics
WMG	Communication Services	Entertainment
WSBF	Financial Services	Banks - Regional
WRD	Technology	Software - Application
WYFI	Technology	Information Technology Services
WTFC	Financial Services	Banks - Regional
WVE	Healthcare	Biotechnology
XERS	Healthcare	Drug Manufacturers - Specialty & Generic
XE	Industrials	Specialty Industrial Machinery
WSFS	Financial Services	Banks - Regional
XP	Financial Services	Capital Markets
XTIA	Industrials	Aerospace & Defense
XNET	Technology	Software - Infrastructure
ZBIO	Healthcare	Biotechnology
XRAY	Healthcare	Medical Instruments & Supplies
ZG	Communication Services	Internet Content & Information
ZS	Technology	Software - Infrastructure
ZLAB	Healthcare	Biotechnology
ZVRA	Healthcare	Biotechnology
YORW.US	Utilities	Utilities - Regulated Water
AMRZ.ZU	Basic Materials	Building Materials
BUCN.ZU	Industrials	Specialty Industrial Machinery
ACLN.ZU	Industrials	Specialty Industrial Machinery
BAER.ZU	Financial Services	Asset Management
FHZN.ZU	Industrials	Airports & Air Services
DAE.ZU	Industrials	Industrial Distribution
GEBN.ZU	Industrials	Building Products & Equipment
KNIN.ZU	Industrials	Integrated Freight & Logistics
PPGN.ZU	Healthcare	Drug Manufacturers - Specialty & Generic
NOVN.ZU	Healthcare	Drug Manufacturers - General
SCHP.ZU	Industrials	Specialty Industrial Machinery
LOGN.ZU	Technology	Computer Hardware
SMG.ZU	Communication Services	Internet Content & Information
SQN.ZU	Financial Services	Capital Markets
STMN.ZU	Healthcare	Medical Instruments & Supplies
UBSG.ZU	Financial Services	Banks - Diversified
SGSN.ZU	Industrials	Consulting Services
ZURN.ZU	Financial Services	Insurance - Diversified
AAOI	Technology	Communication Equipment
ABCL	Healthcare	Biotechnology
ACDC	Energy	Oil & Gas Equipment & Services
ABOS	Healthcare	Biotechnology
ABVX	Healthcare	Biotechnology
ACHC	Healthcare	Medical Care Facilities
ACLS	Technology	Semiconductor Equipment & Materials
ACRS	Healthcare	Biotechnology
ADUS	Healthcare	Medical Care Facilities
ADAM	Real Estate	REIT - Mortgage
AEHR	Technology	Semiconductor Equipment & Materials
ADPT	Healthcare	Diagnostics & Research
AERT	Industrials	Consulting Services
AGIO	Healthcare	Biotechnology
AFRM	Financial Services	Credit Services
AHCO	Healthcare	Medical Devices
AIOT	Technology	Software - Application
AKBA	Healthcare	Drug Manufacturers - Specialty & Generic
AIRS	Healthcare	Medical Care Facilities
AGNC	Real Estate	REIT - Mortgage
ALEC	Healthcare	Biotechnology
ADI.US	Technology	Semiconductors
ALAB	Technology	Semiconductors
ALNY	Healthcare	Biotechnology
ALGT	Industrials	Airlines
ALMR	Healthcare	Medical Devices
AMBA	Technology	Semiconductor Equipment & Materials
ALKT	Technology	Software - Application
ALXO	Healthcare	Biotechnology
AMCX	Communication Services	Entertainment
AMPL	Technology	Software - Application
ALT.US	Healthcare	Biotechnology
AMTX	Basic Materials	Specialty Chemicals
ANIK	Healthcare	Drug Manufacturers - Specialty & Generic
AMKR	Technology	Semiconductor Equipment & Materials
ANTX	Healthcare	Biotechnology
ANDE	Consumer Defensive	Food Distribution
APA	Energy	Oil & Gas E&P
APGE	Healthcare	Biotechnology
APOG	Industrials	Building Products & Equipment
ARCT	Healthcare	Biotechnology
APPN	Technology	Software - Infrastructure
ARBE	Technology	Scientific & Technical Instruments
ARHS	Consumer Cyclical	Specialty Retail
AROW	Financial Services	Banks - Regional
ARRY	Technology	Solar
ARWR	Healthcare	Biotechnology
ASML	Technology	Semiconductor Equipment & Materials
ASPI	Basic Materials	Specialty Chemicals
ASUR	Technology	Software - Application
ASTE	Industrials	Farm & Heavy Construction Machinery
ATEC	Healthcare	Medical Devices
ATLX	Basic Materials	Other Industrial Metals & Mining
ATRA	Healthcare	Biotechnology
ATTO	Healthcare	Biotechnology
AUGO	Basic Materials	Gold
AURA	Healthcare	Biotechnology
AVPT	Technology	Software - Infrastructure
AVAV	Industrials	Aerospace & Defense
AVLN	Healthcare	Biotechnology
AXGN	Healthcare	Medical Devices
AYTU	Healthcare	Drug Manufacturers - Specialty & Generic
AGN.NV	Financial Services	Insurance - Diversified
ABN.NV	Financial Services	Banks - Diversified
APAM.NV	Basic Materials	Steel
AXS.NV	Basic Materials	Lumber & Wood Production
ASML.NV	Technology	Semiconductor Equipment & Materials
BFIT.NV	Consumer Cyclical	Leisure
CVC.NV	Financial Services	Asset Management
CRBN.NV	Basic Materials	Specialty Chemicals
FLOW.NV	Financial Services	Capital Markets
FAST.NV	Consumer Cyclical	Specialty Retail
HAVAS.NV	Communication Services	Advertising Agencies
HEIO.NV	Consumer Defensive	Beverages - Brewers
KENDR.NV	Industrials	Specialty Industrial Machinery
INGA.NV	Financial Services	Banks - Diversified
MT.NV	Basic Materials	Steel
LKFT.NV	Healthcare	Biotechnology
NEDSE.NV	Financial Services	Asset Management
PBH.NV	Industrials	Specialty Business Services
NSI.NV	Real Estate	REIT - Office
REINA.NV	Financial Services	Asset Management
PNL.NV	Industrials	Integrated Freight & Logistics
SIFG.NV	Industrials	Metal Fabrication
UMG.NV	Communication Services	Entertainment
BBCP	Industrials	Engineering & Construction
BCML	Financial Services	Banks - Regional
BBSI	Industrials	Staffing & Employment Services
BDTX	Healthcare	Biotechnology
BAND.US	Technology	Software - Infrastructure
BELFB	Technology	Electronic Components
WHA.NV	Real Estate	REIT - Retail
VLK.NV	Financial Services	Banks - Regional
BFST	Financial Services	Banks - Regional
BILI	Communication Services	Internet Content & Information
BHRB	Financial Services	Banks - Regional
BKNG	Consumer Cyclical	Travel Services
BLBD	Industrials	Farm & Heavy Construction Machinery
BLNK	Industrials	Engineering & Construction
BLKB	Technology	Software - Application
BMRN	Healthcare	Biotechnology
BRVE	Healthcare	Biotechnology
BOKF	Financial Services	Banks - Regional
BSY	Technology	Software - Application
BMBL	Communication Services	Internet Content & Information
BRAI	Technology	Computer Hardware
BTMD	Healthcare	Medical Care Facilities
BUSE	Financial Services	Banks - Regional
BWIN	Financial Services	Insurance Brokers
BZ	Communication Services	Internet Content & Information
ABO.BR	Industrials	Engineering & Construction
AZE.BR	Basic Materials	Specialty Chemicals
ARGX.BR	Healthcare	Biotechnology
AED.BR	Real Estate	REIT - Healthcare Facilities
BAR.BR	Technology	Electronic Components
COLR.BR	Consumer Defensive	Grocery Stores
BTLS.BR	Basic Materials	Agricultural Inputs
BNB.BR	Financial Services	Banks - Regional
DECB.BR	Industrials	Building Products & Equipment
ECONB.BR	Technology	Information Technology Services
GBLB.BR	Financial Services	Asset Management
HYL.BR	Healthcare	Biotechnology
IEP.BR	Real Estate	Real Estate - Development
EVS.BR	Technology	Communication Equipment
JEN.BR	Industrials	Specialty Industrial Machinery
KIN.BR	Communication Services	Entertainment
OPTI.BR	Technology	Communication Equipment
MONT.BR	Real Estate	REIT - Industrial
QRF.BR	Real Estate	REIT - Retail
OBEL.BR	Communication Services	Telecom Services
SEQUA.BR	Healthcare	Medical Devices
SOF.BR	Financial Services	Asset Management
TITC.BR	Basic Materials	Building Materials
TESB.BR	Basic Materials	Agricultural Inputs
VGP.BR	Real Estate	Real Estate Services
UMI.BR	Industrials	Waste Management
XIOR.BR	Real Estate	REIT - Residential
CACC	Financial Services	Credit Services
WEB.BR	Real Estate	REIT - Diversified
CARE	Financial Services	Banks - Regional
CAN	Technology	Computer Hardware
CASH	Financial Services	Banks - Regional
CATY	Financial Services	Banks - Regional
CCCC	Healthcare	Biotechnology
CBSH	Financial Services	Banks - Regional
CCB	Financial Services	Banks - Regional
CCSI	Technology	Software - Infrastructure
CDNS	Technology	Software - Application
CDZI	Industrials	Pollution & Treatment Controls
CELC	Healthcare	Biotechnology
CERS	Healthcare	Medical Devices
CGC	Healthcare	Drug Manufacturers - Specialty & Generic
CAKE.US	Consumer Cyclical	Restaurants
CFFN	Financial Services	Banks - Regional
CHKP	Technology	Software - Infrastructure
CGNX	Technology	Scientific & Technical Instruments
CIFR	Technology	Information Technology Services
CLAR	Consumer Cyclical	Leisure
CLDX	Healthcare	Biotechnology
CLMB	Technology	Electronics & Computer Distribution
CMCO	Industrials	Farm & Heavy Construction Machinery
CMPR	Industrials	Specialty Business Services
CHCO	Financial Services	Banks - Regional
CHRW	Industrials	Integrated Freight & Logistics
CLOV	Healthcare	Healthcare Plans
COO	Healthcare	Medical Instruments & Supplies
CNTY	Consumer Cyclical	Resorts & Casinos
CMRC	Technology	Software - Application
CRCT	Technology	Computer Hardware
CRNC	Technology	Software - Application
CRAI	Industrials	Consulting Services
COST	Consumer Defensive	Discount Stores
COGT	Healthcare	Biotechnology
COCO	Consumer Defensive	Beverages - Non-Alcoholic
CRWD	Technology	Software - Infrastructure
CSGP	Real Estate	Real Estate Services
COLB	Financial Services	Banks - Regional
CRIS	Healthcare	Biotechnology
CRON	Healthcare	Drug Manufacturers - Specialty & Generic
CSWC	Financial Services	Asset Management
CTRN	Consumer Cyclical	Apparel Retail
CVRX	Healthcare	Medical Devices
CRSR	Technology	Computer Hardware
CYPH	Financial Services	Asset Management
CTBI	Financial Services	Banks - Regional
CZR	Consumer Cyclical	Resorts & Casinos
CVCO	Consumer Cyclical	Residential Construction
BO.CO	Technology	Consumer Electronics
DEMANT.CO	Healthcare	Medical Devices
CHEMM.CO	Healthcare	Medical Devices
AOJb.CO	Industrials	Industrial Distribution
ALMB.CO	Financial Services	Insurance - Diversified
DNORD.CO	Industrials	Marine Shipping
JDAN.CO	Real Estate	Real Estate Services
GN.CO	Healthcare	Medical Devices
FOBANK.CO	Financial Services	Banks - Regional
KRE.CO	Financial Services	Banks - Regional
ORSTED.CO	Utilities	Utilities - Renewable
NOVO-B.CO	Healthcare	Drug Manufacturers - General
HLUNB.CO	Healthcare	Drug Manufacturers - Specialty & Generic
GYLDb.CO	Communication Services	Publishing
LUXORb.CO	Financial Services	Mortgage Finance
SCHO.CO	Industrials	Conglomerates
NKT.CO	Industrials	Electrical Equipment & Parts
MNBA.CO	Financial Services	Banks - Regional
SOLARb.CO	Technology	Electronics & Computer Distribution
FFARMS.CO	Consumer Defensive	Farm Products
PNDORA.CO	Consumer Cyclical	Luxury Goods
DASH.US	Consumer Cyclical	Internet Retail
RILBA.CO	Financial Services	Banks - Regional
DCGO	Healthcare	Medical Care Facilities
DERM	Healthcare	Drug Manufacturers - Specialty & Generic
DFTX	Healthcare	Biotechnology
DH	Healthcare	Health Information Services
DKNG	Consumer Cyclical	Gambling
DMRA	Healthcare	Biotechnology
DNTH	Healthcare	Biotechnology
DOMO	Technology	Software - Application
DOX	Technology	Software - Infrastructure
DRH	Real Estate	REIT - Hotel & Motel
DSP	Technology	Software - Application
DXCM	Healthcare	Medical Devices
DSGN	Healthcare	Biotechnology
CBD.AE	Financial Services	Banks - Regional
AMANAT.AE	Financial Services	Asset Management
AIRARABIA.AE	Industrials	Airlines
DFM.AE	Financial Services	Financial Data & Stock Exchanges
DSI.AE	Industrials	Engineering & Construction
PARKIN.AE	Industrials	Infrastructure Operations
SPINNEYS.AE	Consumer Defensive	Grocery Stores
TCM.CO	Consumer Cyclical	Furnishings, Fixtures & Appliances
EMAAR.AE	Real Estate	Real Estate - Development
TECOM.AE	Real Estate	Real Estate Services
TRMD-A.CO	Energy	Oil & Gas Midstream
VWS.CO	Industrials	Specialty Industrial Machinery
EBC	Financial Services	Banks - Regional
EDIT	Healthcare	Biotechnology
EGBN	Financial Services	Banks - Regional
EMAT	Basic Materials	Other Industrial Metals & Mining
EIKN	Healthcare	Biotechnology
ENPH	Technology	Solar
